mineral_id,ion
ee479082-8b31-45df-a5f4-de8c13cbbc83,P
0150fed5-3338-42c4-8524-dadf0a73101a,P
e9d92592-c615-4e70-8383-c803d55f5525,PO_4_
f1a60c1a-777b-4880-934b-b50f77ec7793,P
e6da4798-6b04-41f6-b8b2-527bc9404f95,P
e6da4798-6b04-41f6-b8b2-527bc9404f95,Fe
51c1b1f7-ac8a-46a6-b4ec-95620849ec8d,P
51c1b1f7-ac8a-46a6-b4ec-95620849ec8d,V
37ebc62c-dcb9-41c9-b364-1ad0e64b0e90,P
37ebc62c-dcb9-41c9-b364-1ad0e64b0e90,V
37ebc62c-dcb9-41c9-b364-1ad0e64b0e90,Ba
a16c37f5-df29-468a-8d5c-541b052cc7eb,Ca
75552028-4764-480f-a1b2-7ba82042e363,PO_4_
424342d4-f8e7-4c74-8d3f-0b9f35915e8b,P
424342d4-f8e7-4c74-8d3f-0b9f35915e8b,UO_2_
24d4e6dc-156c-4690-ac7a-cda4de55bd8c,P
24d4e6dc-156c-4690-ac7a-cda4de55bd8c,C_2_O_4_
65b02ae5-1d8f-477b-ba8a-355cdc1aabc0,P
65b02ae5-1d8f-477b-ba8a-355cdc1aabc0,U
65b02ae5-1d8f-477b-ba8a-355cdc1aabc0,Al
715119fe-d8c1-44f3-b3e9-1b9f6380f29e,P
715119fe-d8c1-44f3-b3e9-1b9f6380f29e,U
715119fe-d8c1-44f3-b3e9-1b9f6380f29e,Ca
3d44bbe1-14e5-4a2a-8e34-a5d9baef01a3,Mg
8f8803ab-58f0-478e-8a00-3e3ca2dfe9d7,Mg
0ca47f1c-5df6-4750-a9fb-9beef54862c8,Mg
1a4bc2fb-409e-4d1f-a5dc-b6449e84f41c,Mg
6a9d37bc-d3a1-47f0-917e-c812a2c351cc,Mg
00b7e745-4751-4351-9dc2-82ecccaef87a,Pb
71d16bd9-ecd4-467a-859c-50fa3a986994,Sr
49233c0a-6bd7-42f2-9240-e57ad38e5acd,Pt
49233c0a-6bd7-42f2-9240-e57ad38e5acd,As
49233c0a-6bd7-42f2-9240-e57ad38e5acd,S
c7cfe2f3-f7f5-41cb-b263-80994aab3e25,Pt
d172738b-cf8e-4127-81b9-42a8d9d1db34,Pt
397fb437-a20b-43f9-b218-47fd72d178a8,Pt
baf92bf6-f4bb-4b3f-8ece-e8b320a354bb,Pt
25a3b935-2e49-46fd-bf06-ca948c4daad0,Pt
b78230f2-327e-4a12-8b9e-90e601bbb839,Pb
b78230f2-327e-4a12-8b9e-90e601bbb839,Al
b78230f2-327e-4a12-8b9e-90e601bbb839,Si
9c3b225f-576a-4616-ba85-dbf40d88c59f,Pb
a88afd4a-e016-4cb6-9bbe-87f36a96377b,Pb
2814b0e7-83da-4930-aec4-bf24c46f0fc8,Pb
b07e71d2-e0b8-4fc4-a170-2e828af5e52a,Pb
8e023cd5-f793-427b-81d4-1631f768f76b,Pb
0697ba74-9a9e-4798-9665-006d6a83c9bf,Pb
7e4c56d9-6ae4-48e4-82f5-5f5327662865,Pb
49b35b2b-6ffd-4884-af64-a8bf9f358be5,Pb
84402f82-5f96-43ee-86b9-0d7da04cfe83,Pb
81a4966c-41c2-4adf-9c96-0de8847c261d,Pb
4cb01233-3f2e-4444-9c5e-536bc1885ec6,Pb
0890caea-0d3d-46c2-aa13-c86244254720,Pb
0890caea-0d3d-46c2-aa13-c86244254720,Fe
79117632-9441-4998-a0aa-83f7bf34417e,Pb
a804f740-982e-450f-b85a-9892c3894f01,Pb
9663cdbc-aa56-401d-ac8d-10c326ee8161,Pb
c4ab6af5-5718-4965-98fd-cf7ddb80a361,Pb
464e6c49-ef42-492d-8806-a483a85bed70,Pb
1ee5b9ac-0b39-4f77-8529-daa70b68a2eb,Pb
851d04de-14ae-4742-80ee-043509fcdad1,Pb
57683928-c189-4a4a-bd3b-3862570bc8c6,Pb
8125d2c1-caa4-496d-ada1-7a57bce53a31,Pb
770b69c4-0aab-4468-8198-cb0acdc9923a,Pb
82d16d11-af41-4d31-9ddc-e3f857be0ab7,Pb
b9307bce-0d8a-4d7b-957a-c8b79dcd7752,Pb
b9307bce-0d8a-4d7b-957a-c8b79dcd7752,Se
55cb9e19-d293-4142-b2d0-0c64b7175a3f,Pb
55cb9e19-d293-4142-b2d0-0c64b7175a3f,Sn
2062f16d-dcc3-44b6-914e-6cadea145277,Pb
eb7a5d1f-81c9-4da6-b7a6-646ca7cb4837,Pb
eb7a5d1f-81c9-4da6-b7a6-646ca7cb4837,Te
b24680ab-a635-4c71-973c-9032a38f8226,Pb
395a7df5-3f2d-4647-96ea-af3ac533ba74,As
ccb25059-5873-4764-883a-2dc180209231,Li
8881fdf6-b8c0-4b89-982a-e595caf00b1f,P
e412f91a-b1e9-4b88-a81a-6e9a59509a46,K
436a6ecd-55a7-41a0-adf8-479a5b9d5854,K
436a6ecd-55a7-41a0-adf8-479a5b9d5854,Cl
bcdc2b79-c155-463d-902c-eccee9aff8e6,K
bcdc2b79-c155-463d-902c-eccee9aff8e6,Cl
a7f01fbd-5646-4803-80bb-a912a98072c7,K
a7f01fbd-5646-4803-80bb-a912a98072c7,Cl
2a2773a9-7f75-4dd8-af1f-4a51d797d451,K
1c78ab51-9979-4d3e-bbbe-5eb9a7ec15d6,K
86b20bd4-f889-4adb-8dba-44ec1fb82dff,K
86b20bd4-f889-4adb-8dba-44ec1fb82dff,Fe
1ac327ea-3525-4c88-80bc-272772cbb9c9,K
0a855fcc-ba68-4b60-80c4-d832db63e043,K
f0f4434d-0efe-4463-bd58-81b471e1a68f,K
f0f4434d-0efe-4463-bd58-81b471e1a68f,Fe
f0f4434d-0efe-4463-bd58-81b471e1a68f,Cl
585da5ae-ca54-4c8d-9819-17235327c6c2,K
585da5ae-ca54-4c8d-9819-17235327c6c2,Fe
585da5ae-ca54-4c8d-9819-17235327c6c2,Cl
fe39bee1-6c9b-4abb-88a0-6f4500d010a9,K
5733b01b-4715-4eff-8568-f7db383a3018,K
5733b01b-4715-4eff-8568-f7db383a3018,Fe
764a22dc-5343-455e-8a77-d6c2c65e92d6,K
764a22dc-5343-455e-8a77-d6c2c65e92d6,Fe
e44a07d8-3595-4e48-9f1b-4aa634555216,K
e44a07d8-3595-4e48-9f1b-4aa634555216,Fe
3e0c7ba4-896e-445a-b8fd-68d78cfa528f,K
ac039673-88d8-418c-9beb-fc90d5a345fb,K
ac039673-88d8-418c-9beb-fc90d5a345fb,Fe
1239ad9e-67f8-4c7f-b3b4-901823eb0c94,K
1239ad9e-67f8-4c7f-b3b4-901823eb0c94,Fe
c830c4f9-f239-4020-82a9-ad2345264997,K
c830c4f9-f239-4020-82a9-ad2345264997,F
56a5109c-bfac-46b9-8e4e-3aa7b85ce21c,K
de4ce2cd-725d-40fc-a457-37a3b654ca70,K
de4ce2cd-725d-40fc-a457-37a3b654ca70,F
f7baf1d8-8cb6-473e-b3d3-c711ba1c9d13,K
f7baf1d8-8cb6-473e-b3d3-c711ba1c9d13,F
b63d2b44-a34b-4d9d-a694-590bc189a811,K
e94b66c0-5273-42fd-8eb7-cfd7c9bc822b,K
0718e175-c3fa-4cdd-8c4b-35adf31974aa,K
16fea5f2-7ed6-462f-b8e4-9579a04a1212,K
16fea5f2-7ed6-462f-b8e4-9579a04a1212,Mg
7ec2ad30-dd5c-415d-8dc3-5f21286b89e4,K
7ec2ad30-dd5c-415d-8dc3-5f21286b89e4,Mg
376e75af-89ed-47a2-a9f2-1365cdb7c5c4,K
376e75af-89ed-47a2-a9f2-1365cdb7c5c4,Mg
d1ab5384-b061-4f24-b4c0-80c4826bc4b7,K
535511fb-e03e-4fac-9c74-e407ba5b3421,K
535511fb-e03e-4fac-9c74-e407ba5b3421,Mn
a45cfb5d-c434-49c0-ba8f-ecb500bf1fb4,K
a45cfb5d-c434-49c0-ba8f-ecb500bf1fb4,Mn
fc836af3-608e-44f2-878f-2712ad22fdcd,K
522e4ccc-5fe4-4efc-8d78-e8556544cfa8,K
de11c9bf-1dbe-4f4e-b897-4b14442a027c,K
9894aaf6-8d3d-4034-814a-10357f3a0673,K
2d9f982e-cd92-4b65-9f0e-579026e273f0,Cr
ade9e360-adcf-4e91-b9f1-43352a1c7e86,Al
cd891b73-0d52-45bf-b891-9af5d9d06592,Fe
66fba594-14d1-4feb-8f8f-b392349220e9,Fe
d6d9d6e4-c5c2-4c89-8a29-f8497f0a3631,Mg
38373d75-8e9c-41ea-a029-f17ddec3212e,Mn
516e64ad-8437-451e-9976-e31a0649bc4d,P
b9a07e3d-fd8f-431e-b16e-4c77f0874f1c,Fe
70e82635-5c51-47ad-97b0-3b61011e5dcb,Mn
c2a10a01-1104-433e-874c-26f5700e7918,Fe
670aef3c-92b2-4b24-9dbb-af014ec5301f,Mn
231d2b27-a052-4b43-a7c6-a85791dbbbe2,P
dc85e30c-8d4b-4705-83c7-aaa762c7518c,P
497556bf-5230-496a-8193-08cfbd736a17,Ra
59da3272-00c3-48af-9365-3ab01ce05c0e,Cs
ff869aa3-70b2-4562-8815-dbdf5d1c828d,Rb
083a7e76-5f0d-43ec-88ac-142dfbf22d74,Ra
083a7e76-5f0d-43ec-88ac-142dfbf22d74,U
083a7e76-5f0d-43ec-88ac-142dfbf22d74,V
441fdbbd-8298-4e1b-9e98-a44d0e754608,Rb
9d3bc808-2534-4440-9c69-6aa68d642711,Ce
23e8cbd0-92ce-4a8e-8276-e79d0a56b51c,La
116fe1f4-3b98-4265-91b5-06b5efbe4828,Ce
db0f42d9-7e71-44cc-9bcd-5676f9c46309,La
72868228-2881-4d3e-adc0-1708221bc285,Nd
1d03089a-1b80-4407-84a1-bd87ac4e1a96,Ce
0a5e71a3-a094-466c-aad6-fbb7fde0ec29,La
ca2f430f-2876-4a8c-b99b-0531f9d8abad,Nd
f9c47be7-b7be-4979-9cf0-a0687c34c032,Y
e6d2fd90-8cc7-4e99-aefa-c2df158094cc,Re
4947142c-3293-4859-a5cb-e1bd3dfe6f4c,Re
7d6fac51-5b1b-400e-8e70-32e4c1dea1d9,Rh
7d6fac51-5b1b-400e-8e70-32e4c1dea1d9,As
b42fb229-e498-4725-9fde-452c7fb1d0ab,Rh
7876db5c-86b8-4884-b517-a89d3e45bc3f,Rh
45aaf5f0-7ba3-4718-bf0b-a884fcbf5390,Rh
484de38e-3838-43e5-a473-440d064680fb,Rh
421fa28b-5bf9-4d93-a90a-f43d348f3061,Rh
421fa28b-5bf9-4d93-a90a-f43d348f3061,Pb
fc1c41e3-e9e8-4071-9d98-d00ca063e3aa,La
a9169a6f-4317-4935-9da4-2b8aab9fb53f,Zn
3e5590f0-8ad0-4c70-b1e0-a4e2e6a843d1,Ru
3e5590f0-8ad0-4c70-b1e0-a4e2e6a843d1,As
3e5590f0-8ad0-4c70-b1e0-a4e2e6a843d1,S
fd076482-f29e-42e8-99fa-1c6077cf4cb5,Rb
a730cb96-6395-4f3f-90b6-bdbea00276e7,Rb
cd1295ef-8c6a-4b1e-a2ba-2d218473f5d5,Ru
cd1295ef-8c6a-4b1e-a2ba-2d218473f5d5,As
3aa75385-f9e2-400f-b3c8-a99ca3dec115,Ru
28426e66-7c6b-4764-b91d-3f60acbc1ebd,Ir
28426e66-7c6b-4764-b91d-3f60acbc1ebd,Os
28426e66-7c6b-4764-b91d-3f60acbc1ebd,Ru
ff853b97-e7d0-4e5a-ba08-225725d927b4,Ru
ff853b97-e7d0-4e5a-ba08-225725d927b4,Os
db2ad772-fe92-4253-9bb9-2184b46c1681,Y
5e1baa9f-1489-4573-975a-fe1bf3195001,Yb
c3ba8422-e9f9-4489-9020-7a29cd481213,Y
d7384d76-6995-46c1-84ab-150fb7eaa6de,Ce
33536c66-1686-48b9-a5c0-43b92c5bdeb6,La
aafcdfcf-38d4-45de-919a-ecb543ddf78f,Sc
f1325f3d-6063-4bba-a68e-7712ea523785,Sc
c802e4cb-ed58-429e-8972-ec5e865251fe,Sc
cbcd34d7-69a4-4d33-8469-5bf723806a33,Sc
418b6e75-5e08-4b8c-9fcc-ca5c39de43a3,Sc
131a7ca6-0fb0-40be-9b48-dbf165f66807,Se
2648eb0a-b95c-4d49-a0f5-1ee13ad72c39,Se
397deaf1-3bd8-4bf5-8fd1-1d4daa9ee6c0,Se
456ef076-217f-44f6-97d7-943249d9b49f,Se
ba66e3e7-93c1-4022-b336-57d311c5c3d6,Se
a66619bf-72e5-4429-a1b3-3bf5a56a2c62,Se
50799df2-5b63-4d13-a9ec-2286ce2b5f54,Se
cfe6eae5-8e26-4e49-81d6-ecb35788074b,Se
8fbd46cc-07a7-4048-a733-9cc5589847e7,Se
b02e8038-47f2-4b1f-bf48-af78705dea02,Se
32657852-0319-4b69-82bd-663aaa00bae6,Se
e315ea89-51c6-4599-b0f0-ecc5f61e36bc,Se
94ec7e12-e9b4-48f2-9004-f9cf593bf02f,Se
f121e4f9-543e-48b9-9bb2-02633fe500c9,Si
c9d1e115-6886-4d15-8e3b-6d8eeaa5fb9a,Si
870d00bf-38bb-4852-9081-7dfc2bd9bc3f,Si
dc8253f3-7f6c-48f2-a556-6b851fdb8d0d,Si
a81d1922-f867-497b-bdca-d92b05101dba,Si
f4d54aab-e02f-4813-8ec6-bbc468a26d31,Si
cfef1345-dfb8-4307-b3bb-d4e23ca81325,Si
4fe9033c-dcdb-4204-bf7f-b4564924dedc,Si
27b5eb4c-f7e1-40ae-b520-7c1488728d38,Si
27b5eb4c-f7e1-40ae-b520-7c1488728d38,Li
27b5eb4c-f7e1-40ae-b520-7c1488728d38,Na
2c38eaca-6fde-490d-85e1-c6b914c3f55c,Si
2c38eaca-6fde-490d-85e1-c6b914c3f55c,N
2c38eaca-6fde-490d-85e1-c6b914c3f55c,O
d7c74649-720e-45c5-8f48-d68a514ec5cc,Si
d7c74649-720e-45c5-8f48-d68a514ec5cc,Ti
d7c74649-720e-45c5-8f48-d68a514ec5cc,Na
d7c74649-720e-45c5-8f48-d68a514ec5cc,Ca
d42087f9-610d-4ce1-b40e-a8f1f3b870a0,Na
6cc4867b-09a9-4934-83f6-b5025d4724d4,Na
ddee5fb4-7bbe-4f54-aa57-5e0f7166ae93,Na
a2aee43f-c55b-4d37-83a0-9ad693723cb8,Na
8fc8c7d4-1309-4562-8dbe-88aa3e1d608e,Na
a633b2d3-6ec0-4633-b2c0-99933552cf71,Na
802558b7-7582-4bb1-b309-6f4ad8953c88,Na
06ffe355-209c-4d65-9a52-1ebfd8fd7d5d,Na
06ffe355-209c-4d65-9a52-1ebfd8fd7d5d,Fe
1ff60604-fa39-4779-83b6-fb8c070bc172,Na
d4bd3183-174f-4774-bc88-df4bef9998c0,Na
1a047d43-ffb6-459d-90e0-63b66b165dc4,Na
ede786aa-f039-4c3c-afca-4423df1d647d,Na
e42e76e4-07b2-40ce-a3fe-21988f256c5b,Na
e54b0e0b-ad7e-47c8-ba83-29cbeff6a9f2,Na
7a605fdc-9dff-4e85-a642-971fcf109477,Na
2b417f4a-c7f2-458b-938e-a3b74dcf5a56,Na
70059361-b9de-49e4-a1c7-aaa045300a0a,H_2_O
88d66a86-f713-40fa-8149-38785702cf54,Bi
8c75fa60-ca2c-4037-9f4b-cd485603d34b,Co
e50d7107-c67a-4588-8820-de0c4fa6386e,Sn
2fd5cacf-977b-4d6d-bb69-69ee325dcd7e,Sn
1ee96b1b-9aa5-4733-8c6f-6eb3e513eef5,Sn
7370b8ad-19ba-44be-a030-3ea587379f2d,Sn
bebbe8ab-6a24-4f73-8627-63e8dcf6b2d6,Sn
61fc8695-caa5-4d1a-9e2b-0d39d27fc01d,Sn
7a186325-a9ec-4395-9c2b-c3e9392f142a,Sn
9261d205-81b4-4d4c-af56-7ad24eb55bcc,Sn
45d18243-9da2-4c9c-8872-a38322faae13,Sn
4460db70-3df4-4a89-a7dd-f552798d7f2c,Sn
4460db70-3df4-4a89-a7dd-f552798d7f2c,Pd
60ecbc5f-6694-4d29-b4bd-d11ee8330fd4,Sb
60ecbc5f-6694-4d29-b4bd-d11ee8330fd4,As
72f15d34-6576-4033-b84f-07f926f32509,Sb
c21982e8-6bff-4262-9f68-da6e9c288e03,Sb
5b2227ae-00db-4190-9d9b-c41ee07cc38f,Sb
47f5223f-c2d5-4792-9dc1-83640880b722,Sb
059085fa-3579-40cc-ad01-50b1af55aaca,Sb
c032991a-acb1-471a-8ce0-c280e6b82afe,Sb
1a18d78f-dbc7-4d9e-97fd-e9d31419dd69,Sb
180ef278-62fa-4a68-b0b1-18786adaaf7f,Sb
180ef278-62fa-4a68-b0b1-18786adaaf7f,Pd
76397aa4-f1ad-4995-b3f7-6d394fe57510,Sb
53164a3e-22d1-4b26-bf9a-5749657ca413,Sb
2ab95f81-7911-42d5-a624-6d0ff97f55e8,Sb
2ab95f81-7911-42d5-a624-6d0ff97f55e8,V
935c92b9-7045-4229-a574-bb2d777efb2b,Ca
a6c96ecf-2a85-4b83-b8f4-b2fcd7fd476e,Na
8bbbf21b-b7ab-4819-917b-fb3a715abe0b,Sn
8bbbf21b-b7ab-4819-917b-fb3a715abe0b,Sb
db8d9edf-3c60-48c6-9c90-b5229de1dca2,Sr
6fe415ce-58d2-4d22-b9dd-ad80be001261,Sr
6fe415ce-58d2-4d22-b9dd-ad80be001261,Al
6fe415ce-58d2-4d22-b9dd-ad80be001261,Na
6fe415ce-58d2-4d22-b9dd-ad80be001261,Si
b230ed28-7234-46c1-a025-12cf584998cb,Sr
2e9570f3-36cc-4d79-8d38-e98ab197b537,Sr
a24532c3-09b2-4ccc-9dce-8d4686bc053b,Sr
2ef193b2-74d1-47b2-b3d0-ca49ed1d2ca4,Sr
924b7920-8ced-40a5-9f74-ce3cdec56799,Sr
5a358a35-02d6-4be5-9ea9-6f45de53ad91,Sr
f2ae5859-4d39-4f23-b0ab-caaa04c09e50,Sr
5db15732-a761-45c4-9753-247a5dc1b01b,Sr
9fa9fe55-f83f-43ff-999d-eb6bf5ade7b1,Sr
8dd6136b-e71b-4dfb-b8d5-2f2b91a3dda5,Sr
8dd6136b-e71b-4dfb-b8d5-2f2b91a3dda5,B
1d3eef96-c904-45f2-bfd3-dc176c99f29d,Sr
566def8f-baf9-4895-979e-deeb13592d58,Sr
4e431b1a-59b6-4ac8-ae7a-2a25d879bd3c,Sr
50c3e133-b113-4884-b53e-21965503ccf4,Sr
6d8d0e3f-ed61-49f2-bbbc-da0cbd18260b,Sr
ac850a1f-b8cd-4005-8b4c-a821a028ca7c,Sr
57bc9b83-f4f4-48bc-b3b1-78fc7b3120af,Sr
1677f080-0e56-4ee7-a83a-7526f3bb670c,Sr
640af6bc-260e-4746-97bb-d84f957bcff5,Sr
07e53f28-18d2-4b3d-b862-5362a425ff92,Sr
6825ec7b-bbd3-45e5-b9c4-0e4d006a37ce,Sr
4b15abae-c3ab-4349-b17a-3ea951188829,Sr
2fd67a64-d4f8-43b6-8842-481d183234b2,Sr
4004f8c9-0e56-43dc-9f1f-abeff8235ed9,Sr
d1fde552-78f7-4385-bc65-80e136e93dd1,Sr
23649a92-d9b1-4718-82a2-8739f2d5037b,Sr
54ecce3c-9029-407b-9ba8-2f3034856258,Sr
16ab0450-7417-44ed-a359-49a9ed56fe77,K
19896789-2641-4706-bd48-2b63849702f1,SH
4bbd4427-4446-4b04-bf66-bf7cbe405a70,S
4bbd4427-4446-4b04-bf66-bf7cbe405a70,B
94e6f73f-e87f-4bd1-a319-40f796cfdccf,S
473ac633-422f-4f51-adf6-7510b680ef98,SO_4_
6a548ea0-bbc8-482f-9d51-febe372eed3f,S
ed0141c1-464f-4a99-af7a-ab77dc34f607,S
069dde31-2079-4793-a6e1-652a3a0d6159,S
069dde31-2079-4793-a6e1-652a3a0d6159,V
6b23bbf6-5acc-4399-865e-59a852a1d089,Ce
036ec533-6134-46e2-8544-99d11752771c,La
c1e53f7d-b3c4-452d-aa07-ec8bf03e0493,Nd
e343df4a-f576-4ad1-a45a-e4cede82abfe,Y
913f34d4-1d21-4a23-8737-f41bee9c1fda,Ce
de87932d-bee0-4fbb-8b6a-3cb0e70f9e2e,Mg
a6ecc049-5c41-4a42-be90-4d601d4ec7ec,Mg
3a6f948e-3463-43d8-8808-3aa0fed9b462,Ta
3a6f948e-3463-43d8-8808-3aa0fed9b462,Y
90965093-33c0-4476-a60f-31178da275ab,Ta
90965093-33c0-4476-a60f-31178da275ab,C
535e1e62-56eb-4bf7-b0c1-3c228e78c8fb,Fe
18524cee-77dc-4ea3-a02a-e824ea93baa8,Mg
82e7023a-adf4-42e0-bdde-f1ee071f7288,Mn
3ac61b64-d30a-48eb-b7c2-06214c24a23f,Ta
d65d10b6-b17e-41c2-9e57-ea1163c13730,Ta
d65d10b6-b17e-41c2-9e57-ea1163c13730,Y
f366fe1d-467e-465b-87b3-4e1562a26133,Ta
0f7a6a12-657d-4184-b30e-f10429a8d025,Fe
9df28530-effd-4142-b15f-3cd8261391b3,Mn
5f1cdc55-bb56-4423-be6d-55220c6fa987,Te
5f1cdc55-bb56-4423-be6d-55220c6fa987,Ag
5f1cdc55-bb56-4423-be6d-55220c6fa987,Pd
12b8c008-c342-4a66-8ecf-afc906ff2a77,Sb
12b8c008-c342-4a66-8ecf-afc906ff2a77,Te
544910d0-f22c-49ee-9165-b3a868cca29c,Te
d28321ff-d462-441d-907c-6d189a116ab7,Te
9e37074e-ef85-4692-80d5-d54a81f6af95,Te
b3d17896-e8de-4b44-ac95-840986b7d038,Te
22d05f01-d2bc-460a-81df-26fd98aed356,Sb
22d05f01-d2bc-460a-81df-26fd98aed356,Te
ce55b595-8b3a-4c08-9fad-0d45b4ee3cd8,Te
67ce4fef-74ae-4ae6-a5d3-91023d204d6f,Te
a3513a6f-2fbd-43b8-b322-87288b8b36a7,Te
6f407c7c-9407-44b8-98fa-2c73384228de,Te
8548d551-24d2-4fcf-87e8-7b84750139b9,Te
8548d551-24d2-4fcf-87e8-7b84750139b9,Pd
22befbae-ff03-4b19-b977-208bef74a465,Te
b3671163-3758-4a8e-ad4c-d2a521cd814f,Fe
d5705419-8bbb-452a-b8e4-b8c9394525bf,Zn
990144f1-715d-4ca0-937e-ab9eeb110a8f,Te
990144f1-715d-4ca0-937e-ab9eeb110a8f,Sb
990144f1-715d-4ca0-937e-ab9eeb110a8f,Pd
79943a0e-4ab5-4fd8-a7f1-7779f76c93f2,Fe
6dc5d9f4-0999-4581-9813-691a170e95d6,Fe
aead60f4-ce8e-40a2-bfd0-1c3be86494bf,Fe
aead60f4-ce8e-40a2-bfd0-1c3be86494bf,Pt
1e087a30-9ae8-480b-b656-d38fba0072f8,Fe
9900e9ee-f828-43ee-a0fd-9bea8169fbcb,Hg
c255701a-7037-470b-b3b9-4e590be38f49,Zn
4a0067aa-b842-43c5-824c-45aa47ac950a,Te
4a0067aa-b842-43c5-824c-45aa47ac950a,W
89ac05a4-d23c-4ddf-8d71-6698425b7351,Tl
89ac05a4-d23c-4ddf-8d71-6698425b7351,Cu
89ac05a4-d23c-4ddf-8d71-6698425b7351,S
fa50b817-b27f-4f4c-8ae1-7a0b75b75619,Tl
fa50b817-b27f-4f4c-8ae1-7a0b75b75619,Fe
fa50b817-b27f-4f4c-8ae1-7a0b75b75619,Ni
fa50b817-b27f-4f4c-8ae1-7a0b75b75619,S
3689a2b5-7af1-4db4-9d16-ad709b6370fa,Tl
3689a2b5-7af1-4db4-9d16-ad709b6370fa,As
7859a18d-8370-4af7-a910-1ae597ec111b,Tl
f11480ff-8140-4578-964e-91cf639bbf5e,Tl
04afdfef-84dd-423e-93f5-7e38be2f50dc,Tl
8de6fc40-49a5-453e-98f2-0eb9ac52f8bb,Tl
a6b9aadd-e2d7-4d31-ae94-1d2004274cbb,Tl
a9b3bdfd-1f0b-424e-b6e5-407bd50b4477,NH_4_
927cf59a-2201-4884-8235-430c1686a3e4,Ca
a4147965-dba3-4052-a3f2-dd8ae7894de3,Sr
0015e6cc-0cb3-4c87-992a-4b649945ee2f,Th
0015e6cc-0cb3-4c87-992a-4b649945ee2f,As
0015e6cc-0cb3-4c87-992a-4b649945ee2f,P
25a5deb7-771c-49f9-945f-a3d69df88088,Th
0b27f6fb-b4ec-4e32-bbe0-0b9fb3d0dbc8,Th
60c5fa89-0887-4a11-adf7-575d665cef98,Th
701bc78c-acaa-44d5-8682-943e2587ceaf,Th
1deddb5c-ba3f-475f-a7fd-27e8681b862c,Th
30a14a6e-7390-4a4e-be35-9c0afa409b5a,Th
111d4310-0f63-42af-a80c-3cb20a0db9fd,Th
a000327f-c324-42fe-b7a1-4e14b870c327,Th
a000327f-c324-42fe-b7a1-4e14b870c327,Na
a000327f-c324-42fe-b7a1-4e14b870c327,Si
ef930cc3-e555-4b28-93bb-6b0bb93b157f,Th
2a810686-af60-47e9-bb2a-250fd1f03282,Th
14f12d4e-9f5c-480f-a463-ed48e6d45eb2,Th
14f12d4e-9f5c-480f-a463-ed48e6d45eb2,Si
1890db2e-69d4-44d0-a507-0ad6f6495182,Th
1890db2e-69d4-44d0-a507-0ad6f6495182,U
1890db2e-69d4-44d0-a507-0ad6f6495182,Ti
32680b23-eba6-415d-86dd-d43e86137426,Th
32680b23-eba6-415d-86dd-d43e86137426,U
32680b23-eba6-415d-86dd-d43e86137426,C
32680b23-eba6-415d-86dd-d43e86137426,H
2a496951-122b-4bc3-9983-34a46c220227,Fe
2a496951-122b-4bc3-9983-34a46c220227,Ti
2a496951-122b-4bc3-9983-34a46c220227,O
0bddee25-14e1-4473-bea6-2c46be634285,Ti
0bddee25-14e1-4473-bea6-2c46be634285,Na
0bddee25-14e1-4473-bea6-2c46be634285,K
0bddee25-14e1-4473-bea6-2c46be634285,Si
6de22942-0908-4af5-a214-7cd4a9007606,Ti
6de22942-0908-4af5-a214-7cd4a9007606,Si
6de22942-0908-4af5-a214-7cd4a9007606,Na
5162c520-05ae-42c7-bcd3-144de74f0b9b,Ti
b1d6f6b8-b792-4a32-88f9-2ade8d2650a5,Ti
e26d03c9-20ca-41ef-bb98-62e08c15bd2b,Ti
e26d03c9-20ca-41ef-bb98-62e08c15bd2b,U
eac69dc9-bbe8-4501-b862-a90cd8b1b16f,Ti
eac69dc9-bbe8-4501-b862-a90cd8b1b16f,U
06cf8841-4e6a-42a3-99b2-d78460365862,Ti
05aa973a-634d-4ffe-b183-680a6ec6b576,Ti
0b9a89b8-de83-4451-93b0-83ef838314b4,Ti
17b18491-1d14-45ad-8e36-4db26de07d13,Ti
cdf39ae6-b519-46bc-a7d9-ed6ce463d0cd,Ti
aa0fa5e7-65b9-46b3-b874-512a949da613,Ti
e94a2bc0-d464-4b19-81c7-ec6dfa9daad5,Ti
78e735e9-8784-4d48-8853-e170a2a29d77,Ti
78e735e9-8784-4d48-8853-e170a2a29d77,K
85392159-645b-4903-91b8-db981510c746,Ti
1a4de85c-42d0-4e7a-993d-3734a8348291,Ti
c97e55bd-19bd-4842-8ae6-108b947321a3,Ti
b0b4ee02-db19-4299-94b4-28b36dcc1be4,Ti
3729664b-3917-4ea4-a870-8e4918bdc1cf,Ti
196010a3-f8f1-48f3-a2bc-9bee3f47aedf,Ti
1bb370d6-99ac-47a3-9a18-ad78cc32cb66,Ti
8079685b-753f-412b-8fb2-3eefc4c362e9,Ti
d8a6a3d3-d2ae-41d9-ab91-0941075775e9,Ti
9d9e716f-fa20-4b75-a5f0-dc1f6eaba2e9,Ti
f860c85a-64b1-4e55-930d-fd4ce1c9edaa,Ti
aa47a1d7-5477-44c8-a220-9ff4369f334c,Ti
c87760d2-ea58-40c1-be5f-060a974afadd,Ti
2b48a9db-1857-4b27-bf6c-307f7807613c,Ti
2c7562b4-7a69-47c6-827c-4f99616b9666,Ti
3e54814a-44f0-4f31-a1f5-573ed964c9b6,Ti
ff18f6e8-feaf-4276-912b-5e965d123fa0,Ti
d3eecb74-5728-4c5c-ac58-58ee93c49ec9,Ti
